ID,Severity,Start_Lat,Start_Lng,State,Zipcode,Timezone,Temperature(F),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-1566143,2,34.254058,-119.213709,CA,93003,US/Pacific,78.0,10.0,10.0,0.0,Fair
A-246086,2,41.091302,-78.51728,PA,15849,US/Eastern,48.0,7.0,9.0,0.02,Light Rain
A-1894995,2,40.835398,-111.935416,UT,84054,US/Mountain,76.0,10.0,8.0,0.0,Fair
A-1372855,2,39.037224,-94.554938,MO,64130,US/Central,92.0,10.0,16.0,0.0,Fair
A-2782198,3,41.702212,-72.805079,CT,06032,US/Eastern,55.0,10.0,0.0,0.0,Cloudy
A-1899756,2,32.920648,-96.899178,TX,75234,US/Central,48.0,10.0,18.0,0.0,Cloudy
A-378000,4,30.249687,-92.227032,LA,70578,US/Central,86.0,10.0,7.0,0.0,Mostly Cloudy
A-1069411,2,43.093685,-75.97838399999998,NY,13082,US/Eastern,36.0,10.0,3.0,0.0,Cloudy
A-541474,2,43.022307,-83.597251,MI,48509-1539,US/Eastern,47.0,10.0,13.0,0.0,Cloudy
A-2787667,2,38.418241,-77.424266,VA,22554,US/Eastern,67.0,10.0,0.0,0.0,Fair
A-976100,2,36.722234,-119.785523,CA,93706,US/Pacific,61.0,3.0,5.0,0.0,Haze
A-1614230,2,37.698649,-121.072057,CA,95358,US/Pacific,34.0,2.0,5.0,0.0,Fog
A-1393852,2,38.499438,-121.430759,CA,95823-2312,US/Pacific,78.0,10.0,13.0,0.0,Fair
A-1941266,2,29.197109,-82.165803,FL,34475-5712,US/Eastern,73.0,10.0,8.0,0.0,Mostly Cloudy
A-2435046,2,34.033961,-118.027414,CA,90601,US/Pacific,60.0,10.0,6.0,0.0,Fair
A-2051275,2,37.863905,-122.303047,CA,94710,US/Pacific,48.0,10.0,3.0,0.0,Partly Cloudy
A-80268,2,41.86300900000001,-87.952461,IL,60126-4980,US/Central,71.1,10.0,13.8,0.0,Overcast
A-820356,2,27.943683,-82.334321,FL,33619,US/Eastern,90.0,10.0,9.0,0.0,Mostly Cloudy
A-225097,2,38.550762,-121.423248,CA,95817,US/Pacific,70.0,10.0,8.0,0.0,Cloudy
A-380822,2,47.827852,-122.256084,WA,98037,US/Pacific,46.0,7.0,5.0,0.0,Cloudy
A-2379176,4,29.96523,-90.10481,LA,70119,US/Pacific,67.0,10.0,0.0,0.0,Mostly Cloudy
A-1770164,2,40.258713,-75.635171,PA,19464,US/Eastern,42.0,10.0,3.0,0.0,Cloudy
A-619771,2,34.309862,-117.472761,CA,92407,US/Pacific,50.0,7.0,7.0,0.0,Drizzle
A-2153870,4,32.93497,-96.75213,TX,75243,US/Central,93.0,10.0,9.0,0.0,Partly Cloudy
A-2460280,2,45.50153,-122.66071,OR,97202,US/Pacific,49.0,10.0,12.0,0.0,Fair
A-630874,2,37.737053,-121.602039,CA,95377,US/Pacific,90.0,10.0,9.0,0.0,Fair
A-567786,2,28.145438,-81.457146,FL,34759,US/Eastern,90.0,10.0,6.0,0.0,Partly Cloudy
A-2253454,2,36.964798,-121.964884,CA,95062-4420,US/Pacific,53.0,10.0,6.0,0.0,Cloudy
A-2148253,2,45.57751,-122.13402,OR,97019,US/Pacific,80.0,10.0,5.0,0.0,Fair
A-1152787,2,34.53503,-82.620933,SC,29621-1012,US/Eastern,83.0,10.0,12.0,0.0,Cloudy
A-449603,2,28.449912,-81.47993000000002,FL,32836,US/Eastern,64.0,10.0,10.0,0.0,Fair
A-2209095,3,40.88436,-73.88703000000002,NY,10467,US/Eastern,48.0,1.0,5.0,0.0,Fog
A-1118974,2,34.116755,-78.875665,SC,29569-8668,US/Eastern,46.0,10.0,0.0,0.0,Fair
A-847557,2,25.902458,-80.29225100000002,FL,33014,US/Eastern,87.0,10.0,12.0,0.0,Partly Cloudy
A-307618,2,34.136581,-117.4802,CA,92336,US/Pacific,69.0,10.0,5.0,0.0,Mostly Cloudy
A-1898228,2,33.739090000000004,-117.076078,CA,92545-9512,US/Pacific,43.0,10.0,0.0,0.0,Mostly Cloudy
A-1842797,2,39.210988,-76.682242,MD,21090,US/Eastern,68.0,10.0,6.0,0.0,Partly Cloudy
A-2078051,2,39.57923,-105.02601,CO,80120,US/Mountain,71.0,10.0,8.0,0.0,Mostly Cloudy
A-2214426,3,40.24019000000001,-75.57200999999998,PA,19464,US/Eastern,38.0,1.0,6.0,0.04,Light Rain
A-2383256,2,45.0433,-93.52534,MN,55340-9338,US/Central,12.0,10.0,16.0,0.0,Cloudy
A-362072,2,34.108275,-117.904469,CA,91702-5633,US/Pacific,53.0,9.0,10.0,0.01,Light Rain
A-1553669,2,34.102925,-118.194941,CA,90042,US/Pacific,48.0,10.0,0.0,0.0,Fair
A-2516112,3,37.835328,-122.26558500000002,CA,94609,US/Pacific,46.9,10.0,8.1,0.01,Light Rain
A-1284129,2,34.103289000000004,-117.535976,CA,91739,US/Pacific,93.0,10.0,20.0,0.0,Partly Cloudy
A-1880324,2,30.127433,-93.701336,LA,70668,US/Central,66.0,10.0,10.0,0.0,Fair
A-824462,2,29.690676,-95.36278,TX,77021-4850,US/Central,83.0,9.0,7.0,0.07,Mostly Cloudy
A-1314412,2,37.687815,-122.107082,CA,94541-1109,US/Pacific,57.0,10.0,3.0,0.0,Fair
A-1552638,2,39.107858,-77.18411800000001,MD,20850,US/Eastern,30.0,1.0,8.0,0.0,Light Snow
A-750241,2,35.665733,-78.563827,NC,27529-9214,US/Eastern,71.0,10.0,6.0,0.0,Fair
A-1287070,4,38.933898,-78.141566,VA,22630-6445,US/Eastern,52.0,10.0,0.0,0.0,Fair
A-2062483,2,34.036865,-118.284963,CA,90007,US/Pacific,73.0,8.0,0.0,0.0,Fair
A-622743,2,39.098445,-81.546075,WV,26169,US/Eastern,42.0,10.0,6.0,0.0,Cloudy
A-1978610,2,34.073184000000005,-117.615428,CA,91764,US/Pacific,64.0,10.0,17.0,0.0,Mostly Cloudy
A-1087950,2,32.251613,-110.909738,AZ,85712,US/Mountain,93.0,10.0,6.0,0.0,Fair
A-1271181,2,37.727855,-121.10621,CA,95368,US/Pacific,95.0,10.0,8.0,0.0,Fair
A-163764,2,47.298394,-122.255578,WA,98001,US/Pacific,48.9,1.5,5.8,0.05,Light Rain
A-2151304,3,33.46215,-112.03038,AZ,85006,US/Mountain,100.0,10.0,13.0,0.0,Mostly Cloudy
A-1754743,2,32.178452,-110.99481000000002,AZ,85713,US/Mountain,55.0,10.0,10.0,0.0,Fair
A-2793701,3,37.418879,-121.963742,CA,95134,US/Pacific,61.0,10.0,3.0,0.0,Mostly Cloudy
A-690176,2,38.565026,-76.860297,MD,20601,US/Eastern,55.0,10.0,18.0,0.0,Mostly Cloudy
A-635086,2,28.552445,-81.442784,FL,32808-7730,US/Eastern,83.0,10.0,5.0,0.0,Fair
A-49366,2,41.90567,-87.96884,IL,60181,US/Central,46.0,4.0,10.4,0.03,Thunderstorms and Rain
A-836147,2,37.543759,-77.44783199999998,VA,23220-5612,US/Eastern,55.0,10.0,0.0,0.0,Fair
A-2416862,4,44.53735,-88.02055,WI,54303,US/Central,33.0,10.0,7.0,0.0,Fair
A-482527,2,32.74484,-96.891389,TX,75211,US/Central,77.0,10.0,3.0,0.0,Fair
A-2156679,2,37.49299,-120.99456,CA,95380,US/Pacific,72.0,10.0,24.0,0.0,Fair / Windy
A-1371490,2,35.265985,-80.84435400000002,NC,28206,US/Eastern,71.0,10.0,12.0,0.0,Fair
A-778453,2,38.596173,-121.412259,CA,95825,US/Pacific,50.0,5.0,3.0,0.0,Mostly Cloudy
A-2433799,2,34.820278,-118.878889,CA,93243,US/Pacific,63.0,10.0,8.0,0.0,Fair
A-2101736,2,35.30104,-80.98696,NC,28214-9328,US/Eastern,56.0,10.0,10.0,0.12,Light Rain
A-336163,2,25.810617,-80.14191600000002,FL,33140,US/Eastern,81.0,10.0,6.0,0.0,Mostly Cloudy
A-827037,2,37.685305,-122.130333,CA,94579,US/Pacific,45.0,10.0,0.0,0.0,Fair
A-1437977,2,39.366298,-77.503277,MD,21703,US/Eastern,68.0,5.0,0.0,0.0,Cloudy
A-2823309,4,32.583621,-83.58739,GA,31088-7415,US/Eastern,77.0,10.0,5.0,0.0,Fair
A-539868,2,25.715168,-80.431221,FL,33185,US/Eastern,82.0,10.0,10.0,0.0,Mostly Cloudy
A-1037443,2,45.379957,-122.581181,OR,97045,US/Pacific,61.0,10.0,12.0,0.0,Cloudy
A-2804192,2,41.06017,-76.32862,PA,18603-5418,US/Eastern,79.0,10.0,8.0,0.0,Fair
A-1352869,2,25.938205,-80.277363,FL,33055-2931,US/Eastern,87.0,10.0,12.0,0.0,Thunder in the Vicinity
A-462921,2,29.657617,-82.478954,FL,32669,US/Eastern,64.0,10.0,5.0,0.0,Fair
A-2091419,3,45.13797,-93.49443,MN,55311,US/Central,75.0,10.0,5.0,0.0,Fair
A-910370,2,28.117029,-82.739798,FL,34684,US/Eastern,83.0,10.0,9.0,0.0,Fair
A-2293585,2,37.96085,-122.05325,CA,94523,US/Pacific,52.0,10.0,5.0,0.0,Fair
A-2325128,2,39.87425,-75.10239,NJ,08031,US/Eastern,64.0,10.0,6.0,0.0,Mostly Cloudy
A-850267,2,25.628105,-80.341342,FL,33157-1831,US/Eastern,81.0,10.0,14.0,0.0,Fair
A-837907,2,35.123151,-118.407543,CA,93561,US/Pacific,32.0,0.5,6.0,0.0,Light Snow
A-507825,2,45.244012,-93.672015,MN,55301,US/Central,68.0,8.0,20.0,0.0,Light Rain
A-1396678,2,30.408682,-97.681072,TX,78758,US/Central,90.0,10.0,0.0,0.0,Fair
A-1836383,2,35.82870300000001,-78.619692,NC,27609-7316,US/Eastern,68.0,10.0,7.0,0.0,Partly Cloudy
A-719761,2,32.924425,-96.768326,TX,75251,US/Central,79.0,10.0,8.0,0.0,Light Rain
A-385747,2,40.979443,-73.81339399999997,NY,10583,US/Eastern,27.0,10.0,3.0,0.0,Fair
A-2400844,2,34.225399,-119.159436,CA,93036,US/Pacific,55.0,10.0,5.0,0.0,Fair
A-764697,2,25.769483,-80.33749399999998,FL,33174-2404,US/Eastern,66.0,10.0,12.0,0.0,Fair
A-1766079,2,34.053046,-118.234085,CA,90012-3409,US/Pacific,52.0,10.0,0.0,0.0,Fair
A-1924248,2,30.372767,-97.932545,TX,78734-3244,US/Central,34.0,10.0,9.0,0.0,Cloudy
A-2266997,2,45.69635,-121.8288,OR,97014,US/Pacific,48.0,10.0,6.0,0.0,Fair
A-1678649,2,30.410683,-91.14259,LA,70808-3986,US/Central,62.0,10.0,6.0,0.0,Fair
A-2056853,2,41.620041,-72.695685,CT,06416,US/Eastern,26.0,10.0,7.0,0.0,Fair
A-1462530,2,29.972635,-84.360543,FL,32346-2745,US/Eastern,72.0,10.0,5.0,0.0,Fair
A-2184646,2,28.01949,-82.7388,FL,33763-1133,US/Eastern,90.0,10.0,7.0,0.0,Mostly Cloudy
A-1562528,2,38.871806,-76.98214300000002,DC,20020,US/Eastern,36.0,10.0,10.0,0.0,Mostly Cloudy
A-2281591,1,33.5375,-112.255,AZ,85305,US/Mountain,80.0,10.0,3.0,0.0,Fair
A-2375274,2,34.024305,-117.111388,CA,92373,US/Pacific,63.0,7.0,0.0,0.0,Cloudy
A-1452773,2,36.157457,-86.829278,TN,37209,US/Central,64.0,10.0,13.0,0.0,Fair
A-325010,2,42.591188,-83.886197,MI,48843-8522,US/Eastern,42.0,10.0,8.0,0.0,Fair
A-1189142,2,37.700838,-120.976341,CA,95356,US/Pacific,54.0,3.0,3.0,0.0,Fair
A-289460,2,40.778148,-74.05726899999998,NJ,07094,US/Eastern,34.0,10.0,5.0,0.0,Mostly Cloudy
A-1482602,2,37.690753,-122.092368,CA,94546,US/Pacific,41.0,10.0,3.0,0.0,Fair
A-718988,2,41.456971,-120.788778,CA,96015,US/Pacific,29.0,0.5,15.0,0.04,Snow
A-2107569,2,34.91287,-118.16425900000002,CA,93560,US/Pacific,71.0,10.0,15.0,0.0,Fair
A-2211609,3,40.18559000000001,-75.22784,PA,19002,US/Eastern,51.0,10.0,7.0,0.0,Fair
A-867650,2,36.04435,-83.341115,TN,37890,US/Eastern,40.0,10.0,0.0,0.0,Fair
A-1064579,2,40.85501,-73.969541,NJ,07024,US/Eastern,32.0,10.0,7.0,0.0,Fair
A-1363671,2,32.92425,-96.786154,TX,75230,US/Central,68.0,10.0,8.0,0.0,Fair
A-2134667,1,36.78886,-121.673,CA,93907-8742,US/Pacific,58.0,9.0,14.0,0.0,Fair
A-439670,2,33.760997,-84.493542,GA,30331,US/Eastern,32.0,10.0,0.0,0.0,Fair
A-2776925,2,42.90208,-78.900336,NY,14213,US/Eastern,59.0,10.0,8.0,0.0,Cloudy
A-2814222,2,42.42319000000001,-124.41487,OR,97444,US/Pacific,67.0,10.0,3.0,0.0,Fair
A-249806,2,40.873144,-121.699075,CA,96013-4048,US/Pacific,69.0,10.0,15.0,0.0,Fair
A-2556184,2,45.57235,-122.67877,OR,97217,US/Pacific,52.0,10.0,8.1,0.05,Light Rain
A-471198,2,25.687326,-80.400991,FL,33183,US/Eastern,91.0,10.0,21.0,0.0,Fair / Windy
A-569175,2,45.672418,-118.788472,OR,97801-2106,US/Pacific,47.0,10.0,0.0,0.0,Cloudy
A-1210601,2,36.596439,-121.851661,CA,93940-6802,US/Pacific,64.0,10.0,10.0,0.0,Fair
A-248574,2,25.945369,-80.121122,FL,33160,US/Eastern,76.0,10.0,12.0,0.0,Fair
A-2049433,2,38.933604,-77.42971999999997,VA,20041,US/Eastern,46.0,10.0,3.0,0.0,Cloudy
A-2345588,2,37.896357,-121.696306,CA,94513,US/Pacific,61.0,10.0,7.0,0.0,Fair
A-627590,2,27.262436,-82.540963,FL,34242-8730,US/Eastern,67.0,10.0,8.0,0.0,Fair
A-1523162,2,29.965542,-90.110067,LA,70125-1051,US/Pacific,41.0,10.0,0.0,0.0,Fair
A-605485,2,38.331864,-75.088661,MD,21842-9505,US/Eastern,76.0,10.0,9.0,0.0,Fair
A-2072312,3,40.73839,-73.80654,NY,11365,US/Eastern,70.0,10.0,12.0,0.0,Fair
A-500975,2,37.982647,-85.699463,KY,40165,US/Eastern,85.0,10.0,10.0,0.0,Fair
A-1538612,2,25.731925,-80.317114,FL,33155-4402,US/Eastern,74.0,10.0,3.0,0.0,Mostly Cloudy
A-110363,2,34.06701,-117.59493,CA,91761,US/Pacific,50.0,4.0,4.6,0.05,Light Rain
A-2333082,2,32.76651,-117.14985,CA,92108,US/Pacific,65.0,10.0,6.0,0.0,Fair
A-1648290,2,35.807031,-81.663174,NC,28655-9353,US/Eastern,50.0,10.0,0.0,0.0,Cloudy
A-1925987,2,29.27085,-82.194396,FL,34482,US/Eastern,69.0,9.0,5.0,0.0,Fair
A-2138826,2,39.14129000000001,-84.61816,OH,45238-2040,US/Eastern,75.0,10.0,15.0,0.0,Mostly Cloudy
A-1257660,2,34.038352,-118.0841,CA,91770,US/Pacific,64.0,10.0,0.0,0.0,Mostly Cloudy
A-425731,2,35.595155,-84.519914,TN,37874,US/Eastern,73.0,10.0,5.0,0.0,Partly Cloudy
A-385589,2,30.307813,-81.867681,FL,32220,US/Eastern,61.0,10.0,14.0,0.0,Mostly Cloudy
A-826280,2,30.281283,-81.620649,FL,32207,US/Eastern,50.0,10.0,14.0,0.0,Cloudy
A-2582375,2,40.71768400000001,-111.837809,UT,84106,US/Mountain,32.0,1.5,11.5,0.06,Light Snow
A-585332,2,35.427338,-119.021174,CA,93308,US/Pacific,87.0,9.0,0.0,0.0,Fair
A-1133891,2,30.421284000000004,-91.12477,LA,70808,US/Central,80.0,10.0,8.0,0.0,Fair
A-2335230,2,33.129995,-117.116743,CA,92029,US/Pacific,50.0,10.0,0.0,0.0,Cloudy
A-384176,2,32.708685,-96.777878,TX,75216,US/Central,64.0,10.0,12.0,0.0,Fair
A-803480,2,40.157308,-75.404186,PA,19403-1139,US/Eastern,43.0,10.0,0.0,0.0,Cloudy
A-471033,2,32.249941,-110.949385,AZ,85719-3314,US/Mountain,82.0,10.0,3.0,0.0,Fair
A-2055648,2,33.966363,-118.082471,CA,90606-2949,US/Pacific,50.0,10.0,0.0,0.0,Fair
A-2196415,2,33.979504,-117.339343,CA,92507-6802,US/Pacific,70.0,10.0,5.0,0.0,Fair
A-534163,2,27.893773,-82.33285699999998,FL,33578,US/Eastern,82.0,10.0,6.0,0.0,Fair
A-741545,2,25.787907,-80.386015,FL,33182,US/Eastern,90.0,10.0,13.0,0.0,Fair
A-462482,2,29.10469,-82.136252,FL,34476-7182,US/Eastern,75.0,10.0,5.0,0.0,Fair
A-424621,2,28.205878,-82.667709,FL,34655,US/Eastern,71.0,10.0,10.0,0.0,Fair
A-709166,2,28.753699,-81.936796,FL,34762,US/Eastern,79.0,10.0,8.0,0.0,Fair
A-1035996,2,32.784595,-96.901361,TX,75212-3201,US/Central,56.0,10.0,12.0,0.0,Mostly Cloudy
A-2234110,1,38.03027,-122.53739,CA,94903,US/Pacific,54.0,10.0,9.0,0.0,Fair
A-2467644,2,33.291203,-117.14968600000002,CA,92026,US/Pacific,71.0,10.0,8.0,0.0,Cloudy
A-2050636,2,39.587291,-76.675611,MD,21111,US/Eastern,72.0,10.0,13.0,0.0,Fair
A-1700546,2,40.97689,-73.699021,NY,10580,US/Eastern,18.0,10.0,17.0,0.0,Fair
A-1114132,2,36.663365,-119.77278,CA,93725-9501,US/Pacific,50.0,10.0,14.0,0.0,Fair
A-1141451,2,42.942825,-83.797225,MI,48473-8203,US/Eastern,65.0,10.0,0.0,0.0,Fair
A-482035,2,33.874485,-118.062006,CA,90703,US/Pacific,67.0,10.0,7.0,0.0,Fair
A-1190351,2,45.069512,-93.297454,MN,55430,US/Central,52.0,10.0,8.0,0.0,Cloudy
A-702414,2,26.899005,-82.006298,FL,33950,US/Eastern,89.0,10.0,10.0,0.0,Fair
A-2315451,2,34.091908000000004,-117.991346,CA,91706,US/Pacific,58.0,5.0,5.0,0.0,Partly Cloudy
A-1540150,2,44.999044,-123.359126,OR,97338-9576,US/Pacific,30.0,6.0,8.0,0.13,Wintry Mix
A-1362319,2,37.552525,-77.47882800000002,VA,23221-3502,US/Eastern,54.0,10.0,3.0,0.0,Cloudy
A-629826,2,40.874546,-73.99380699999998,NJ,07605,US/Eastern,55.0,10.0,0.0,0.0,Fair
A-1184768,2,27.388152,-82.46345600000002,FL,34243,US/Eastern,86.0,10.0,10.0,0.0,Fair
A-2470538,2,38.582075,-121.462976,CA,95816,US/Pacific,86.0,10.0,6.0,0.0,Partly Cloudy
A-984747,2,34.021077000000005,-117.103184,CA,92373,US/Pacific,102.0,10.0,14.0,0.0,Fair
A-1142756,2,38.21388,-122.136478,CA,94534-1601,US/Pacific,73.0,10.0,15.0,0.0,Fair
A-530321,2,35.79174000000001,-78.662867,NC,27605-1318,US/Eastern,53.0,10.0,12.0,0.0,Partly Cloudy
A-1753910,2,42.297588,-83.904551,MI,48130,US/Eastern,57.0,9.0,5.0,0.0,Fair
A-2799921,2,41.83026,-88.07748000000002,IL,60137-6974,US/Central,57.0,10.0,9.0,0.0,Cloudy
A-869101,2,34.074169,-117.295623,CA,92408,US/Pacific,63.0,5.0,0.0,0.0,Fair
A-350715,2,41.946786,-87.884588,IL,60176,US/Central,48.0,5.0,20.0,0.17,Rain
A-2069711,3,32.83971,-97.32084,TX,76106,US/Central,71.0,10.0,14.0,0.0,Fair
A-1358818,2,28.446974,-81.470873,FL,32819-9305,US/Eastern,69.0,10.0,5.0,0.0,Fair
A-1612264,2,37.346209,-120.540565,CA,95301-5639,US/Pacific,36.0,2.0,0.0,0.0,Fog
A-1252275,2,29.940153,-90.096115,LA,70115-6706,US/Pacific,73.0,10.0,12.0,0.0,Mostly Cloudy
A-941190,2,25.770433,-80.332577,FL,33126,US/Eastern,82.0,10.0,5.0,0.0,Cloudy
A-1096527,2,42.323948,-83.707888,MI,48105-9739,US/Eastern,64.0,2.0,5.0,0.0,Light Rain
A-874624,2,37.77144600000001,-121.972505,CA,94583,US/Pacific,75.0,10.0,9.0,0.0,Fair
A-717922,2,35.414121,-119.057177,CA,93308,US/Pacific,99.0,8.0,16.0,0.0,Fair
A-763748,2,34.056012,-117.68948,CA,91762,US/Pacific,46.0,10.0,0.0,0.0,Fair
A-1873658,2,39.226064,-76.71675400000002,MD,21227,US/Eastern,56.0,10.0,0.0,0.0,Mostly Cloudy
A-2015193,2,33.498054,-117.658499,CA,92675,US/Pacific,70.0,10.0,0.0,0.0,Fair
A-1561111,2,39.0242,-123.136056,CA,95482,US/Pacific,46.0,10.0,9.0,0.05,Light Rain
A-2543882,2,26.06558,-80.21502,FL,33314,US/Eastern,73.0,10.0,8.1,0.0,Light Rain
A-1053770,2,40.078125,-76.338201,PA,17601-3026,US/Eastern,54.0,10.0,5.0,0.0,Partly Cloudy
A-2177518,2,30.33943,-97.71783,TX,78752,US/Central,92.0,10.0,9.0,0.0,Fair
A-1522337,2,34.067816,-117.516838,CA,92335,US/Pacific,64.0,10.0,3.0,0.0,Mostly Cloudy
A-1155216,2,26.704928,-81.8437,FL,33917,US/Eastern,82.0,10.0,8.0,0.0,Fair
A-260432,2,33.577289,-79.028726,SC,29576,US/Eastern,52.0,10.0,22.0,0.0,Cloudy / Windy
A-583614,2,32.647301,-96.861764,TX,75237,US/Central,74.0,10.0,3.0,0.0,Fair
A-1544982,2,38.348067,-77.50170899999998,VA,22406-1010,US/Eastern,48.0,10.0,0.0,0.0,Fair
A-434521,2,42.404863,-83.150592,MI,48238-1228,US/Eastern,47.0,7.0,5.0,0.0,Light Rain
A-450213,2,38.79531400000001,-77.170887,VA,22312,US/Eastern,69.0,10.0,15.0,0.0,Light Rain
A-2809726,3,41.89739,-87.65938,IL,60642,US/Central,62.0,10.0,10.0,0.0,Cloudy
A-770870,2,25.927231,-80.293364,FL,33015,US/Eastern,89.0,10.0,8.0,0.0,Mostly Cloudy
A-1346570,2,30.337282,-81.669145,FL,32209,US/Eastern,75.0,10.0,0.0,0.0,Mostly Cloudy
A-568406,2,33.48791,-86.824595,AL,35205,US/Central,73.0,10.0,5.0,0.01,Cloudy
A-366142,2,32.909004,-96.700429,TX,75243,US/Central,57.0,10.0,10.0,0.0,Cloudy
A-1511024,2,45.076807,-93.33376,MN,55429-1713,US/Central,50.0,10.0,6.0,0.0,Fair
A-1015681,2,34.036982,-118.303155,CA,90018,US/Pacific,60.0,7.0,0.0,0.0,Fair
A-1970211,2,33.967119,-118.164796,CA,90201-4502,US/Pacific,67.0,10.0,3.0,0.0,Fair
A-701794,2,37.533832,-122.329223,CA,94402,US/Pacific,50.0,10.0,14.0,0.0,Mostly Cloudy
A-847703,2,43.128247,-76.120232,NY,13212,US/Eastern,36.0,10.0,14.0,0.0,Cloudy
A-1927237,2,29.260498,-82.441662,FL,32668-4037,US/Eastern,68.0,10.0,0.0,0.0,Fair
A-2380824,2,37.552734,-122.30041,CA,94403,US/Pacific,66.0,10.0,14.0,0.0,Mostly Cloudy
A-1910271,2,37.902156,-121.466614,CA,95206,US/Pacific,44.0,10.0,7.0,0.0,Fair
A-2798196,2,37.82722,-122.29661000000002,CA,94607,US/Pacific,60.0,8.0,3.0,0.0,Partly Cloudy
A-1326911,2,35.118171999999994,-80.931454,NC,28273-6324,US/Eastern,81.0,10.0,5.0,0.0,Partly Cloudy
A-1464642,2,33.41845900000001,-79.14698800000002,SC,29585-7344,US/Eastern,81.0,10.0,14.0,0.0,Cloudy
A-2102233,2,38.83697,-104.83114,CO,80905-1307,US/Mountain,63.0,10.0,18.0,0.0,Mostly Cloudy
A-1732848,2,32.701262,-97.235368,TX,76119,US/Central,36.0,10.0,10.0,0.0,Cloudy
A-1304221,2,28.065353,-82.738771,FL,34684-3712,US/Eastern,81.0,10.0,9.0,0.0,Fair
A-2479375,2,45.21719,-123.19895,OR,97128-3500,US/Pacific,79.0,10.0,13.0,0.0,Mostly Cloudy
A-1794016,2,25.931232,-80.293542,FL,33015,US/Eastern,86.0,10.0,8.0,0.0,Light Rain
A-818528,2,37.287469,-77.389422,VA,23834,US/Eastern,67.0,10.0,7.0,0.0,Cloudy
A-250003,2,32.908574,-80.643222,SC,29488-3313,US/Eastern,82.0,10.0,0.0,0.0,Partly Cloudy
A-1226176,2,39.606203,-77.764374,MD,21795,US/Eastern,42.0,10.0,14.0,0.0,Fair
A-965295,2,41.371725,-71.996709,CT,06355,US/Eastern,73.0,10.0,12.0,0.0,Cloudy
A-1620742,2,35.866055,-78.717042,NC,27612-7149,US/Eastern,46.0,10.0,6.0,0.0,Cloudy
A-1950282,2,30.410456,-97.717654,TX,78759-3518,US/Central,47.0,10.0,0.0,0.0,Fair
A-1430380,2,42.238012,-73.866861,NY,12414-5005,US/Eastern,48.0,8.0,0.0,0.0,Cloudy
A-1904930,2,39.998508,-75.23524300000003,PA,19004-3146,US/Eastern,48.0,10.0,3.0,0.0,Fair
A-2495563,2,37.290736,-120.46082,CA,95341,US/Pacific,81.0,10.0,3.0,0.0,Fair
A-1700410,2,39.352344,-76.454899,MD,21220,US/Eastern,32.0,1.0,5.0,0.0,Light Snow
A-2354409,2,37.013064,-121.341881,CA,95023,US/Pacific,39.0,10.0,0.0,0.0,Fair
A-286923,2,28.576429,-81.45146899999997,FL,32808-4424,US/Eastern,68.0,10.0,9.0,0.0,Fair
A-348367,2,39.322409,-121.596252,CA,95965-9656,US/Pacific,59.0,10.0,10.0,0.06,Light Rain
A-584182,2,28.512988,-81.375291,FL,32806-4537,US/Eastern,60.0,10.0,6.0,0.0,Fair
A-1327199,2,33.773789,-117.991521,CA,92844-1005,US/Pacific,78.0,10.0,8.0,0.0,Fair
A-2234312,1,36.60559,-121.55704,CA,93908,US/Pacific,62.0,10.0,17.0,0.0,Fair
A-931481,2,41.44647,-79.692796,PA,16301-1124,US/Eastern,59.0,10.0,7.0,0.0,Mostly Cloudy
A-1101759,2,28.519261,-82.56823299999998,FL,34613-6318,US/Eastern,72.0,10.0,0.0,0.0,Fair
A-2827987,3,32.78514000000001,-97.32108,TX,76111,US/Central,77.0,10.0,10.0,0.0,Fair
A-448252,2,40.916165,-73.81111899999998,NY,10803,US/Eastern,57.0,10.0,14.0,0.0,Mostly Cloudy
A-1629201,2,40.741285,-73.842941,NY,11368,US/Eastern,41.0,10.0,14.0,0.0,Fair
A-2192360,2,34.136221,-117.483206,CA,92336,US/Pacific,51.0,10.0,5.0,0.0,Mostly Cloudy
A-942134,2,32.870934000000005,-96.817602,TX,75220-2215,US/Central,57.0,10.0,7.0,0.0,Fair
A-1229174,2,48.767849,-94.958508,MN,56686-4740,US/Central,71.0,10.0,8.0,0.0,Cloudy
A-394185,2,34.115696,-80.884493,SC,29229,US/Eastern,68.0,6.0,7.0,0.0,Cloudy
A-1816409,2,42.941523,-85.669843,MI,49507-1029,US/Eastern,64.0,10.0,10.0,0.0,Fair
A-1614597,2,44.634892,-93.298074,MN,55044,US/Central,16.0,10.0,0.0,0.0,Cloudy
A-1441511,2,33.960153000000005,-118.246665,CA,90001-3924,US/Pacific,75.0,10.0,3.0,0.0,Fair
A-784603,2,26.22341,-80.185507,FL,33063,US/Eastern,75.0,10.0,8.0,0.0,Fair
A-1487038,2,38.668048,-120.938827,CA,95682-9460,US/Pacific,45.0,10.0,5.0,0.0,Fair
A-1956357,2,40.018762,-75.630086,PA,19341,US/Eastern,68.0,8.0,5.0,0.0,Cloudy
A-688455,2,25.890103,-80.18996700000002,FL,33161-4717,US/Eastern,71.0,10.0,10.0,0.0,Fair
A-781485,2,37.280503,-121.888733,CA,95125-4140,US/Pacific,77.0,10.0,16.0,0.0,Partly Cloudy
A-2254531,2,35.33263,-80.79908,NC,28269,US/Eastern,75.0,10.0,14.0,0.0,Mostly Cloudy
